d3mIndex,filename,bit_rate,start,end,class
683,014344.mp3,320000,0,188,Electronic
684,014358.mp3,128000,0,272,Hip-Hop
685,014363.mp3,128000,0,301,Hip-Hop
686,014365.mp3,128000,0,367,Hip-Hop
687,014386.mp3,160000,0,255,Hip-Hop
688,014391.mp3,160000,0,215,Hip-Hop
689,014538.mp3,320000,0,163,Hip-Hop
690,014539.mp3,320000,0,70,Hip-Hop
691,014541.mp3,320000,0,134,Hip-Hop
692,014542.mp3,320000,0,157,Hip-Hop
693,014568.mp3,320000,0,105,Instrumental
694,014569.mp3,320000,0,406,Instrumental
695,014570.mp3,320000,0,71,Instrumental
696,014571.mp3,320000,0,80,Instrumental
697,014572.mp3,320000,0,111,Instrumental
698,014576.mp3,320000,0,86,Instrumental
699,014577.mp3,320000,0,150,Instrumental
700,014578.mp3,320000,0,110,Instrumental
701,014579.mp3,320000,0,187,Instrumental
702,014580.mp3,320000,0,436,Instrumental
703,014581.mp3,320000,0,111,Instrumental
704,014583.mp3,320000,0,207,Instrumental
705,014584.mp3,320000,0,407,Instrumental
706,014585.mp3,320000,0,239,Instrumental
707,014586.mp3,320000,0,260,Instrumental
708,014588.mp3,320000,0,75,Instrumental
709,014589.mp3,320000,0,94,Instrumental
710,014590.mp3,320000,0,102,Instrumental
711,014601.mp3,256000,0,493,International
712,014602.mp3,256000,0,402,International
713,014603.mp3,256000,0,304,International
714,014604.mp3,256000,0,332,International
715,014653.mp3,192000,0,232,Rock
716,014661.mp3,192000,0,272,Folk
717,014663.mp3,192000,0,174,Pop
718,014684.mp3,192000,0,189,Folk
719,014690.mp3,250398,0,215,Experimental
720,014693.mp3,320000,0,185,Folk
721,014733.mp3,256000,0,201,Rock
722,014734.mp3,256000,0,156,Rock
723,014735.mp3,256000,0,186,Rock
724,014736.mp3,256000,0,214,Rock
725,014737.mp3,256000,0,310,Rock
726,014738.mp3,256000,0,219,Rock
727,014739.mp3,256000,0,236,Rock
728,014740.mp3,256000,0,207,Rock
729,014741.mp3,256000,0,256,Rock
730,014742.mp3,256000,0,210,Rock
731,014743.mp3,256000,0,331,Rock
732,014744.mp3,256000,0,256,Rock
733,014745.mp3,256000,0,316,Rock
734,014809.mp3,320000,0,228,Folk
735,014869.mp3,256000,0,401,Electronic
736,015094.mp3,320000,0,188,Experimental
737,015210.mp3,320000,0,175,Hip-Hop
738,015464.mp3,247405,0,172,Experimental
739,015469.mp3,259492,0,208,Experimental
740,015471.mp3,205558,0,340,Experimental
741,015475.mp3,186220,0,79,Experimental
742,015476.mp3,191441,0,197,Experimental
743,015487.mp3,192000,0,402,International
744,015488.mp3,128000,0,273,International
745,015540.mp3,320000,0,318,Experimental
746,015541.mp3,320000,0,125,Experimental
747,015542.mp3,320000,0,117,Experimental
748,015543.mp3,320000,0,204,Experimental
749,015625.mp3,192000,0,364,Experimental
750,015769.mp3,160000,0,282,Electronic
751,015770.mp3,160000,0,296,Electronic
752,015771.mp3,160000,0,219,Electronic
753,015772.mp3,160000,0,256,Electronic
754,015773.mp3,160000,0,303,Electronic
755,015880.mp3,128000,0,191,International
756,016095.mp3,192000,0,257,Pop
757,016155.mp3,320000,0,171,Pop
758,016158.mp3,320000,0,402,Pop
759,016162.mp3,320000,0,231,Hip-Hop
760,016163.mp3,320000,0,276,Pop
761,016334.mp3,160000,0,184,International
762,016337.mp3,192000,0,269,Pop
763,016338.mp3,192000,0,263,Pop
764,016339.mp3,192000,0,155,Pop
765,016340.mp3,192000,0,179,Pop
766,016354.mp3,192000,0,249,Rock
767,016743.mp3,192000,0,516,International
768,016744.mp3,192000,0,428,International
769,016745.mp3,192000,0,435,International
770,016747.mp3,192000,0,446,International
771,016819.mp3,182952,0,139,Rock
772,016820.mp3,187164,0,230,Rock
773,016821.mp3,181179,0,109,Rock
774,016822.mp3,182961,0,210,Rock
775,016878.mp3,128000,0,85,Hip-Hop
776,016879.mp3,128000,0,97,Hip-Hop
777,016880.mp3,128000,0,99,Hip-Hop
778,016895.mp3,192000,0,500,Pop
779,016994.mp3,192000,0,273,Rock
780,016995.mp3,192000,0,66,Rock
781,016997.mp3,192000,0,254,Rock
782,017132.mp3,192000,0,133,Folk
783,017344.mp3,160000,0,469,Pop
784,017345.mp3,160000,0,480,Pop
785,017462.mp3,192000,0,110,Rock
786,017491.mp3,320000,0,331,Hip-Hop
787,017496.mp3,320000,0,319,Hip-Hop
788,017499.mp3,320000,0,125,Hip-Hop
789,017500.mp3,320000,0,411,Hip-Hop
790,017573.mp3,160000,0,377,Experimental
791,017588.mp3,256000,0,219,Electronic
792,017605.mp3,256000,0,95,International
793,017606.mp3,256000,0,147,International
794,017607.mp3,256000,0,176,International
795,017608.mp3,256000,0,570,International
796,017609.mp3,256000,0,187,International
797,017610.mp3,256000,0,125,International
798,017611.mp3,256000,0,436,International
799,017631.mp3,160000,0,316,International
800,017632.mp3,160000,0,293,International
801,017633.mp3,160000,0,312,International
802,017634.mp3,160000,0,331,International
803,017635.mp3,160000,0,244,International
804,017636.mp3,160000,0,458,International
805,017637.mp3,160000,0,311,International
806,017644.mp3,214185,0,471,Experimental
807,017735.mp3,160000,0,284,Rock
808,017782.mp3,192000,0,273,Hip-Hop
809,017884.mp3,216573,0,245,Electronic
810,017906.mp3,320000,0,213,Pop
811,018031.mp3,256000,0,356,International
812,018032.mp3,256000,0,386,International
813,018033.mp3,256000,0,429,International
814,018034.mp3,256000,0,404,International
815,018037.mp3,256000,0,551,International
816,018038.mp3,256000,0,329,International
817,018039.mp3,256000,0,591,International
818,018043.mp3,256000,0,304,International
819,018044.mp3,256000,0,288,International
820,018112.mp3,256000,0,397,Experimental
821,018124.mp3,320000,0,174,Experimental
822,018144.mp3,160000,0,184,Pop
823,018145.mp3,160000,0,357,Pop
824,018146.mp3,160000,0,208,Pop
825,018159.mp3,256000,0,155,Folk
826,018197.mp3,256000,0,155,Rock
827,018350.mp3,256000,0,202,Folk
828,018607.mp3,256000,0,208,Rock
829,018611.mp3,256000,0,140,Rock
830,018876.mp3,128000,0,406,Experimental
831,018877.mp3,128000,0,513,Experimental
832,018887.mp3,320000,0,306,Rock
833,019073.mp3,256000,0,292,Pop
834,019074.mp3,256000,0,272,Pop
835,019179.mp3,192000,0,102,Rock
836,019184.mp3,192000,0,90,Rock
837,019187.mp3,192000,0,146,Rock
838,019192.mp3,160000,0,385,Experimental
839,019412.mp3,320000,0,162,Pop
840,019413.mp3,320000,0,189,Pop
841,019415.mp3,320000,0,140,Pop
842,019416.mp3,320000,0,203,Pop
843,019417.mp3,320000,0,153,Pop
844,019418.mp3,320000,0,96,Pop
845,019420.mp3,320000,0,166,Pop
846,019422.mp3,320000,0,280,Pop
847,019423.mp3,320000,0,172,Pop
848,019425.mp3,320000,0,214,Pop
849,019438.mp3,320000,0,86,Hip-Hop
850,019439.mp3,320000,0,227,Hip-Hop
851,019441.mp3,320000,0,314,Pop
852,019442.mp3,320000,0,201,Pop
853,019459.mp3,256000,0,398,International
854,019673.mp3,256000,0,243,International
855,019674.mp3,256000,0,344,International
856,019685.mp3,192000,0,289,Rock
857,019689.mp3,320000,0,151,Pop
858,019707.mp3,192000,0,506,Folk
859,019708.mp3,192000,0,291,Folk
860,019729.mp3,320000,0,215,Hip-Hop
861,019758.mp3,320000,0,204,Pop
862,019759.mp3,320000,0,301,Pop
863,019760.mp3,320000,0,403,Pop
864,019889.mp3,160000,0,323,International
865,019890.mp3,160000,0,472,International
866,019891.mp3,160000,0,384,International
867,020050.mp3,320000,0,229,Rock
868,020296.mp3,320000,0,267,Experimental
869,020361.mp3,320000,0,114,Instrumental
870,020362.mp3,320000,0,125,Instrumental
871,020364.mp3,320000,0,73,Instrumental
872,020365.mp3,320000,0,101,Instrumental
873,020366.mp3,320000,0,117,Instrumental
874,020369.mp3,320000,0,71,Instrumental
875,020372.mp3,320000,0,93,Instrumental
876,020373.mp3,320000,0,253,Instrumental
877,020374.mp3,320000,0,127,Instrumental
878,020375.mp3,320000,0,125,Instrumental
879,020376.mp3,320000,0,109,Instrumental
880,020424.mp3,192000,0,243,Experimental
881,020432.mp3,320000,0,196,International
882,020469.mp3,135726,0,80,Hip-Hop
883,020667.mp3,128000,0,297,Electronic
884,020704.mp3,256000,0,271,Pop
885,020818.mp3,256000,0,354,Experimental
886,021058.mp3,192000,0,330,Experimental
887,021085.mp3,320000,0,402,Electronic
888,021087.mp3,256000,0,557,Folk
889,021167.mp3,144374,0,84,Electronic
890,021228.mp3,230571,0,245,Hip-Hop
891,021231.mp3,192000,0,251,Pop
892,021232.mp3,320000,0,219,Pop
893,021400.mp3,256000,0,133,Pop
894,021401.mp3,256000,0,185,Pop
895,021402.mp3,256000,0,183,Pop
896,021403.mp3,256000,0,172,Pop
897,021404.mp3,256000,0,125,Pop
898,021409.mp3,256000,0,156,Pop
899,021422.mp3,256000,0,188,Electronic
900,021565.mp3,256000,0,253,Pop
901,021587.mp3,256000,0,137,Pop
902,021657.mp3,128000,0,337,Pop
903,021672.mp3,320000,0,287,Pop
904,021676.mp3,320000,0,160,Pop
905,021677.mp3,320000,0,237,Pop
906,021707.mp3,192000,0,158,Folk
907,021774.mp3,256000,0,333,Experimental
908,021842.mp3,256000,0,499,Electronic
909,021859.mp3,320000,0,188,Rock
910,021860.mp3,320000,0,206,Rock
911,021891.mp3,320000,0,270,Electronic
912,021895.mp3,320000,0,248,Electronic
913,021995.mp3,256000,0,289,Pop
914,021996.mp3,256000,0,154,Pop
915,021997.mp3,256000,0,260,Pop
916,021998.mp3,256000,0,137,Pop
917,021999.mp3,256000,0,208,Pop
918,022000.mp3,256000,0,216,Pop
919,022001.mp3,224000,0,264,Pop
920,022088.mp3,320000,0,207,Hip-Hop
921,022091.mp3,320000,0,208,Hip-Hop
922,022093.mp3,320000,0,287,Rock
923,022094.mp3,320000,0,256,Hip-Hop
924,022095.mp3,320000,0,348,Electronic
925,022097.mp3,320000,0,170,Pop
926,022150.mp3,320000,0,153,Experimental
927,022295.mp3,240340,0,200,Hip-Hop
928,022296.mp3,256000,0,163,Hip-Hop
929,022315.mp3,256000,0,189,International
930,022348.mp3,223689,0,216,Pop
931,022472.mp3,320000,0,201,Pop
932,022473.mp3,320000,0,207,Pop
933,022474.mp3,320000,0,285,Pop
934,022475.mp3,320000,0,271,Pop
935,022476.mp3,320000,0,311,Pop
936,022477.mp3,320000,0,235,Pop
937,022478.mp3,320000,0,184,Pop
938,022479.mp3,320000,0,216,Pop
939,022480.mp3,320000,0,238,Pop
940,022481.mp3,320000,0,239,Pop
941,023010.mp3,320000,0,489,Electronic
942,023013.mp3,218640,0,268,Electronic
943,023014.mp3,172542,0,234,Folk
944,023015.mp3,174376,0,203,Folk
945,023016.mp3,320000,0,248,Electronic
946,023037.mp3,320000,0,191,Rock
947,023039.mp3,320000,0,208,Pop
948,023041.mp3,320000,0,286,Rock
949,023063.mp3,192000,0,199,Experimental
950,023155.mp3,215387,0,109,International
951,023156.mp3,214911,0,66,International
952,023172.mp3,219327,0,250,Rock
953,023329.mp3,256000,0,174,Experimental
954,023353.mp3,156263,0,298,Electronic
955,023355.mp3,320000,0,284,Electronic
956,023371.mp3,155492,0,228,Folk
957,023372.mp3,192000,0,406,Electronic
958,023505.mp3,320000,0,224,Electronic
959,023862.mp3,155625,0,187,Electronic
960,024216.mp3,128000,0,380,Experimental
961,024217.mp3,128000,0,414,Experimental
962,024218.mp3,128000,0,434,Experimental
963,024362.mp3,128000,0,108,International
964,024363.mp3,128000,0,96,International
965,024364.mp3,128000,0,246,International
966,024365.mp3,128000,0,219,International
967,024366.mp3,128000,0,364,International
968,024367.mp3,128000,0,305,International
969,024368.mp3,128000,0,234,International
970,024369.mp3,128000,0,388,International
971,024370.mp3,128000,0,394,International
972,024371.mp3,128000,0,404,International
973,024418.mp3,128000,0,123,Hip-Hop
974,024420.mp3,128000,0,123,Hip-Hop
975,024421.mp3,128000,0,163,Hip-Hop
976,024422.mp3,128000,0,141,Hip-Hop
977,024423.mp3,128000,0,125,Hip-Hop
978,024424.mp3,128000,0,128,Hip-Hop
979,024425.mp3,128000,0,143,Hip-Hop
980,024426.mp3,128000,0,105,Hip-Hop
981,024427.mp3,128000,0,143,Hip-Hop
982,024428.mp3,128000,0,142,Hip-Hop
983,024429.mp3,128000,0,83,Hip-Hop
984,024430.mp3,128000,0,150,Hip-Hop
985,024431.mp3,128000,0,89,Hip-Hop
986,024432.mp3,128000,0,83,Hip-Hop
987,024512.mp3,318694,0,105,Experimental
988,024515.mp3,322541,0,70,Experimental
989,024521.mp3,319029,0,151,Experimental
990,024524.mp3,315389,0,168,Experimental
991,024698.mp3,256000,0,134,International
992,024699.mp3,256000,0,248,International
993,024700.mp3,256000,0,380,International
994,024701.mp3,256000,0,75,International
995,024702.mp3,256000,0,505,International
996,024717.mp3,256000,0,259,International
997,024720.mp3,256000,0,437,International
998,024739.mp3,256000,0,326,International
999,024741.mp3,256000,0,272,International
1000,024742.mp3,256000,0,270,International
1001,024745.mp3,256000,0,522,International
1002,024746.mp3,256000,0,396,International
1003,024747.mp3,256000,0,295,International
1004,024748.mp3,256000,0,187,International
1005,024749.mp3,256000,0,351,International
1006,024842.mp3,256000,0,205,International
1007,024898.mp3,256000,0,68,Experimental
1008,024899.mp3,256000,0,70,Experimental
1009,024901.mp3,256000,0,92,Experimental
1010,024912.mp3,256000,0,78,Experimental
1011,024915.mp3,256000,0,154,Experimental
1012,024917.mp3,256000,0,64,Experimental
1013,024963.mp3,192000,0,263,Experimental
1014,024975.mp3,192000,0,112,Experimental
1015,024983.mp3,192000,0,204,Experimental
1016,025028.mp3,256000,0,225,International
1017,025029.mp3,256000,0,193,International
1018,025030.mp3,256000,0,483,International
1019,025031.mp3,256000,0,275,International
1020,025032.mp3,256000,0,355,International
1021,025033.mp3,256000,0,158,International
1022,025055.mp3,192000,0,415,Pop
1023,025063.mp3,192000,0,240,Experimental
1024,025066.mp3,320000,0,411,Electronic
1025,025104.mp3,255315,0,206,Pop
1026,025124.mp3,264554,0,247,Pop
1027,025215.mp3,256000,0,256,International
1028,025216.mp3,256000,0,353,International
1029,025227.mp3,256000,0,126,International
1030,025232.mp3,256000,0,175,International
1031,025233.mp3,256000,0,155,International
1032,025234.mp3,256000,0,162,International
1033,025235.mp3,256000,0,128,International
1034,025324.mp3,320000,0,167,Experimental
1035,025378.mp3,217808,0,192,Electronic
1036,025601.mp3,320000,0,254,International
1037,025603.mp3,320000,0,130,International
1038,025605.mp3,320000,0,132,International
1039,025606.mp3,320000,0,254,International
1040,025608.mp3,320000,0,176,International
1041,025609.mp3,320000,0,184,International
1042,025668.mp3,320000,0,175,International
1043,025669.mp3,320000,0,169,International
1044,025670.mp3,320000,0,169,International
1045,025795.mp3,192000,0,299,International
1046,025796.mp3,192000,0,320,International
1047,025797.mp3,192000,0,319,International
1048,025802.mp3,192000,0,228,International
1049,025804.mp3,192000,0,362,International
1050,026007.mp3,217886,0,103,Hip-Hop
1051,026008.mp3,239131,0,358,Hip-Hop
1052,026010.mp3,247968,0,168,Hip-Hop
1053,026011.mp3,243765,0,230,Hip-Hop
1054,026012.mp3,243296,0,192,Hip-Hop
1055,026013.mp3,226186,0,92,Hip-Hop
1056,026014.mp3,250535,0,188,Hip-Hop
1057,026016.mp3,217472,0,209,Hip-Hop
1058,026017.mp3,235982,0,163,Hip-Hop
1059,026020.mp3,236452,0,379,Hip-Hop
1060,026021.mp3,249169,0,267,Hip-Hop
1061,026022.mp3,225267,0,226,Hip-Hop
1062,026025.mp3,244338,0,281,Hip-Hop
1063,026026.mp3,248717,0,290,Hip-Hop
1064,026034.mp3,128000,0,277,Hip-Hop
1065,026035.mp3,192000,0,242,Hip-Hop
1066,026036.mp3,199311,0,214,Hip-Hop
1067,026169.mp3,128000,0,221,Pop
1068,026174.mp3,128000,0,225,Pop
1069,026298.mp3,160000,0,162,Pop
1070,026301.mp3,160000,0,206,Experimental
1071,026302.mp3,160000,0,321,Folk
1072,026307.mp3,192000,0,293,Experimental
1073,026322.mp3,192000,0,249,Experimental
1074,026464.mp3,204171,0,344,Folk
1075,026465.mp3,219199,0,312,Folk
1076,026466.mp3,223326,0,333,Folk
1077,026583.mp3,320000,0,298,Experimental
1078,026600.mp3,320000,0,68,Experimental
1079,026605.mp3,320000,0,90,Experimental
1080,026629.mp3,320000,0,320,Electronic
1081,026638.mp3,202521,0,160,Rock
1082,026639.mp3,155773,0,150,Rock
1083,026640.mp3,155211,0,77,Rock
1084,026641.mp3,151185,0,130,Rock
1085,026642.mp3,158656,0,148,Rock
1086,026643.mp3,154799,0,129,Rock
1087,026651.mp3,200333,0,378,Electronic
1088,026652.mp3,206964,0,313,Electronic
1089,026653.mp3,199842,0,394,Electronic
1090,026654.mp3,204997,0,268,Electronic
1091,026655.mp3,214427,0,379,Electronic
1092,026656.mp3,192285,0,330,Electronic
1093,026657.mp3,184338,0,299,Electronic
1094,026658.mp3,202985,0,302,Electronic
1095,026659.mp3,191230,0,330,Electronic
1096,026674.mp3,255734,0,324,Rock
1097,026681.mp3,255322,0,241,Rock
1098,026754.mp3,192000,0,60,Pop
1099,026765.mp3,192000,0,70,Pop
1100,026859.mp3,128000,0,120,Electronic
1101,026861.mp3,256000,0,95,Electronic
1102,026902.mp3,320000,0,105,Electronic
1103,026904.mp3,320000,0,151,Electronic
1104,026905.mp3,320000,0,118,Electronic
1105,026906.mp3,320000,0,195,Electronic
1106,027164.mp3,320000,0,332,Pop
1107,027177.mp3,192000,0,256,Electronic
1108,027194.mp3,320000,0,503,International
1109,027195.mp3,320000,0,520,International
1110,027197.mp3,320000,0,574,International
1111,027198.mp3,320000,0,560,International
1112,027258.mp3,271342,0,119,Folk
1113,027406.mp3,256000,0,331,Electronic
1114,027454.mp3,320000,0,391,Experimental
1115,027455.mp3,320000,0,267,Experimental
1116,027456.mp3,320000,0,297,Experimental
1117,027547.mp3,128000,0,205,Pop
1118,027548.mp3,128000,0,206,Pop
1119,027549.mp3,128000,0,206,Pop
1120,027550.mp3,128000,0,388,Pop
1121,027551.mp3,128000,0,270,Pop
1122,027552.mp3,128000,0,154,Pop
1123,027609.mp3,250086,0,246,International
1124,027610.mp3,249923,0,227,International
1125,027611.mp3,249224,0,212,International
1126,027612.mp3,243871,0,186,International
1127,027613.mp3,249431,0,201,International
1128,027667.mp3,320000,0,330,Electronic
1129,027673.mp3,160000,0,167,Electronic
1130,027797.mp3,197806,0,131,Pop
1131,027798.mp3,192000,0,197,Electronic
1132,027799.mp3,192000,0,121,Hip-Hop
1133,027802.mp3,320000,0,219,Pop
1134,027803.mp3,192000,0,194,Experimental
1135,027804.mp3,209597,0,325,Folk
1136,027805.mp3,320000,0,295,Pop
1137,027855.mp3,128000,0,194,Folk
1138,027856.mp3,128000,0,175,Folk
1139,027866.mp3,128000,0,187,Experimental
1140,027945.mp3,128000,0,148,Experimental
1141,027953.mp3,128000,0,60,International
1142,027975.mp3,250266,0,433,International
1143,027978.mp3,248026,0,409,International
1144,027981.mp3,251978,0,478,International
1145,027987.mp3,238995,0,295,International
1146,028070.mp3,256000,0,140,Rock
1147,028072.mp3,256000,0,107,Rock
1148,028179.mp3,320000,0,207,Electronic
1149,028241.mp3,320000,0,180,Experimental
1150,028260.mp3,320000,0,162,Rock
1151,028266.mp3,320000,0,290,Rock
1152,028274.mp3,320000,0,407,Rock
1153,028375.mp3,320000,0,74,Experimental
1154,028376.mp3,320000,0,102,Experimental
1155,028477.mp3,275344,0,279,Pop
1156,028478.mp3,236281,0,293,Pop
1157,028479.mp3,270207,0,397,Pop
1158,028480.mp3,257092,0,362,Pop
1159,028481.mp3,243646,0,242,Pop
1160,028482.mp3,246957,0,373,Pop
1161,028483.mp3,245520,0,246,Pop
1162,028484.mp3,267070,0,256,Pop
1163,028485.mp3,269588,0,460,Pop
1164,028546.mp3,160000,0,254,Electronic
1165,028548.mp3,191705,0,326,Electronic
1166,028553.mp3,128000,0,229,Electronic
1167,028571.mp3,128000,0,269,Experimental
1168,028608.mp3,318002,0,217,Pop
1169,028692.mp3,128000,0,186,Rock
1170,028802.mp3,128000,0,192,Pop
1171,029037.mp3,192000,0,186,Electronic
1172,029039.mp3,192000,0,135,Electronic
1173,029040.mp3,192000,0,117,Electronic
1174,029041.mp3,192000,0,152,Electronic
1175,029042.mp3,192000,0,212,Electronic
1176,029043.mp3,192000,0,186,Electronic
1177,029044.mp3,192000,0,192,Electronic
1178,029045.mp3,128000,0,290,Pop
1179,029128.mp3,121657,0,124,Pop
1180,029180.mp3,160000,0,201,Pop
1181,029243.mp3,128000,0,169,Pop
1182,029245.mp3,128000,0,151,Pop
1183,029255.mp3,128000,0,348,Pop
1184,029271.mp3,320000,0,260,Pop
1185,029272.mp3,320000,0,338,Experimental
1186,029350.mp3,160000,0,106,International
1187,029351.mp3,160000,0,101,International
1188,029355.mp3,160000,0,549,International
1189,029465.mp3,320000,0,278,Experimental
1190,029480.mp3,192000,0,148,Folk
1191,029526.mp3,192000,0,288,Electronic
1192,029528.mp3,160000,0,350,Electronic
1193,029530.mp3,192000,0,204,Electronic
1194,029587.mp3,193192,0,65,Hip-Hop
1195,029602.mp3,192000,0,213,Hip-Hop
1196,029673.mp3,320000,0,164,Electronic
1197,029718.mp3,320000,0,422,Hip-Hop
1198,029719.mp3,320000,0,283,Hip-Hop
1199,029720.mp3,320000,0,263,Hip-Hop
1200,029721.mp3,320000,0,276,Hip-Hop
1201,029738.mp3,150963,0,188,Experimental
1202,029739.mp3,192000,0,135,Experimental
1203,029740.mp3,144566,0,83,Experimental
1204,029741.mp3,172702,0,191,Experimental
1205,029742.mp3,164231,0,120,Experimental
1206,029744.mp3,184533,0,205,Experimental
1207,029745.mp3,147895,0,148,Experimental
1208,029746.mp3,168228,0,136,Experimental
1209,029747.mp3,177935,0,157,Experimental
1210,029750.mp3,149035,0,62,Experimental
1211,029752.mp3,199476,0,115,Experimental
1212,029807.mp3,256000,0,582,Rock
1213,029813.mp3,256000,0,170,Rock
1214,029816.mp3,256000,0,301,Electronic
1215,029961.mp3,320000,0,60,Hip-Hop
1216,029971.mp3,128000,0,268,Folk
1217,030041.mp3,224000,0,230,Hip-Hop
1218,030043.mp3,224000,0,182,Hip-Hop
1219,030050.mp3,192000,0,180,Hip-Hop
1220,030056.mp3,192000,0,174,Hip-Hop
1221,030058.mp3,192000,0,93,Hip-Hop
1222,030059.mp3,192000,0,153,Hip-Hop
